<http://bio2rdf.org/drugbank:BE0003094>	Bifunctional 3\'-phosphoadenosine 5\'-phosphosulfate synthase 1 [drugbank:BE0003094]
<http://bio2rdf.org/drugbank:DB04560>	4,7-Dioxosebacic Acid [drugbank:DB04560]
<http://bio2rdf.org/drugbank:DB08877>	Ruxolitinib [drugbank:DB08877]
<http://bio2rdf.org/drugbank:DB04693>	(13S)-13-METHYLDODECAHYDRO-1H-CYCLOPENTA[A]PHENANTHRENE-3,17(2H,4H)-DIONE [drugbank:DB04693]
<http://bio2rdf.org/drugbank:DB08744>	6-methoxy-9-methyl[1,3]dioxolo[4,5-h]quinolin-8(9H)-one [drugbank:DB08744]
<http://bio2rdf.org/drugbank:BE0004519>	Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase [drugbank:BE0004519]
<http://bio2rdf.org/drugbank:DB08611>	2-[(2\',3\',4\'-TRIFLUOROBIPHENYL-2-YL)OXY]ETHANOL [drugbank:DB08611]
<http://bio2rdf.org/drugbank:DB02163>	2,5-Xylidine [drugbank:DB02163]
<http://bio2rdf.org/drugbank:DB02296>	1-Hydroxy-3-Methylbutane [drugbank:DB02296]
<http://bio2rdf.org/drugbank:DB02030>	Alpha-Ribazole-5\'-Phosphate [drugbank:DB02030]
<http://bio2rdf.org/drugbank:BE0002110>	Prolow-density lipoprotein receptor-related protein 1 [drugbank:BE0002110]
<http://bio2rdf.org/drugbank:BE0000812>	Glutathione S-transferase Mu 4 [drugbank:BE0000812]
<http://bio2rdf.org/drugbank:BE0000945>	5-hydroxytryptamine receptor 6 [drugbank:BE0000945]
<http://bio2rdf.org/drugbank:DB00601>	Linezolid [drugbank:DB00601]
<http://bio2rdf.org/drugbank:DB00734>	Risperidone [drugbank:DB00734]
<http://bio2rdf.org/drugbank:DB00867>	Ritodrine [drugbank:DB00867]
<http://bio2rdf.org/drugbank:BE0002376>	Chloride channel protein ClC-Ka [drugbank:BE0002376]
<http://bio2rdf.org/drugbank:DB07678>	(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL [drugbank:DB07678]
<http://bio2rdf.org/drugbank:DB03361>	2-{(9as)-9a-[(1s)-1-Hydroxyethyl]-2,7-Dimethyl-9a,10-Dihydro-5h-Pyrimido[4,5-D][1,3]Thiazolo[3,2-a]Pyrimidin-8-Yl}Ethyl Trihydrogen Diphosphate [drugbank:DB03361]
<http://bio2rdf.org/drugbank:BE0000947>	Pro-opiomelanocortin [drugbank:BE0000947]
<http://bio2rdf.org/drugbank:DB05017>	YSIL6 [drugbank:DB05017]
<http://bio2rdf.org/drugbank:BE0004160>	Probable transcriptional repressor TraM [drugbank:BE0004160]
<http://bio2rdf.org/drugbank:DB07412>	1-biphenyl-2-ylmethanamine [drugbank:DB07412]
<http://bio2rdf.org/drugbank:DB07545>	N-{3-[(4-{[3-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-2-YL)AMINO]PHENYL}CYCLOPROPANECARBOXAMIDE [drugbank:DB07545]
<http://bio2rdf.org/drugbank:BE0004293>	Myosin regulatory light chain 12A [drugbank:BE0004293]
<http://bio2rdf.org/drugbank:BE0000814>	Glutathione S-transferase P [drugbank:BE0000814]
<http://bio2rdf.org/drugbank:DB03494>	CRA_10950 [drugbank:DB03494]
<http://bio2rdf.org/drugbank:DB01099>	Flucytosine [drugbank:DB01099]
<http://bio2rdf.org/drugbank:BE0001177>	Protein S100-B [drugbank:BE0001177]
<http://bio2rdf.org/drugbank:BE0001044>	Trace amine-associated receptor 1 [drugbank:BE0001044]
<http://bio2rdf.org/drugbank:DB01800>	N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium [drugbank:DB01800]
<http://bio2rdf.org/drugbank:DB01933>	7-Hydroxystaurosporine [drugbank:DB01933]
<http://bio2rdf.org/drugbank:DB08876>	Taliglucerase Alfa [drugbank:DB08876]
<http://bio2rdf.org/drugbank:DB08743>	2-({8-[(3R)-3-AMINOPIPERIDIN-1-YL]-1,3-DIMETHYL-2,6-DIOXO-1,2,3,6-TETRAHYDRO-7H-PURIN-7-YL}METHYL)BENZONITRILE [drugbank:DB08743]
<http://bio2rdf.org/drugbank:DB02164>	N-Sulfo-Flavin Mononucleotide [drugbank:DB02164]
<http://bio2rdf.org/drugbank:DB02031>	(6s)-5,6,7,8-Tetrahydrofolate [drugbank:DB02031]
<http://bio2rdf.org/drugbank:DB00868>	Benzonatate [drugbank:DB00868]
<http://bio2rdf.org/drugbank:BE0002242>	Glutamine--tRNA ligase [drugbank:BE0002242]
<http://bio2rdf.org/drugbank:DB02297>	2-Amino-6-Chloropyrazine [drugbank:DB02297]
<http://bio2rdf.org/drugbank:BE0000813>	Glutathione S-transferase A5 [drugbank:BE0000813]
<http://bio2rdf.org/drugbank:DB08610>	N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE [drugbank:DB08610]
<http://bio2rdf.org/drugbank:BE0002375>	Prostaglandin E2 receptor EP3 subtype [drugbank:BE0002375]
<http://bio2rdf.org/drugbank:DB00602>	Ivermectin [drugbank:DB00602]
<http://bio2rdf.org/drugbank:DB00735>	Naftifine [drugbank:DB00735]
<http://bio2rdf.org/drugbank:DB01809>	1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine [drugbank:DB01809]
<http://bio2rdf.org/drugbank:DB07900>	3-FORMYL-2-HYDROXY-5-METHYL-HEXANOIC ACID HYDROXYAMIDE [drugbank:DB07900]
<http://bio2rdf.org/drugbank:DB00383>	Oxyphencyclimine [drugbank:DB00383]
<http://bio2rdf.org/drugbank:BE0003573>	Major histocompatibility complex class I-related gene protein [drugbank:BE0003573]
<http://bio2rdf.org/drugbank:DB00250>	Dapsone [drugbank:DB00250]
<http://bio2rdf.org/drugbank:BE0003440>	Thrombopoietin receptor [drugbank:BE0003440]
<http://bio2rdf.org/drugbank:DB07067>	(2S,3S)-3-{3-[4-(METHYLSULFONYL)PHENYL]-1,2,4-OXADIAZOL-5-YL}-1-OXO-1-PYRROLIDIN-1-YLBUTAN-2-AMINE [drugbank:DB07067]
<http://bio2rdf.org/drugbank:DB03106>	Myo-Inositol [drugbank:DB03106]
<http://bio2rdf.org/drugbank:DB03239>	3\',5\'-Dinitro-N-Acetyl-L-Thyronine [drugbank:DB03239]
<http://bio2rdf.org/drugbank:BE0001798>	GTPase ObgE [drugbank:BE0001798]
<http://bio2rdf.org/drugbank:BE0001532>	L-asparaginase [drugbank:BE0001532]
<http://bio2rdf.org/drugbank:BE0001665>	DNA polymerase I, thermostable [drugbank:BE0001665]
<http://bio2rdf.org/drugbank:DB06701>	Dexmethylphenidate [drugbank:DB06701]
<http://bio2rdf.org/drugbank:DB01581>	Sulfamerazine [drugbank:DB01581]
<http://bio2rdf.org/drugbank:DB06967>	6-ETHYL-5-[9-(3-METHOXYPROPYL)-9H-CARBAZOL-2-YL]PYRIMIDINE-2,4-DIAMINE [drugbank:DB06967]
<http://bio2rdf.org/drugbank:DB08398>	2-AMINO-1-METHYL-6-PHENYLIMIDAZO[4,5-B]PYRIDINE [drugbank:DB08398]
<http://bio2rdf.org/drugbank:DB06834>	N-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1H-pyrrolo[2,3-b]pyridin-2-yl)-1H-indole-5-carboxamide [drugbank:DB06834]
<http://bio2rdf.org/drugbank:DB04304>	Gluconic Acid [drugbank:DB04304]
<http://bio2rdf.org/drugbank:BE0000466>	Catalase-peroxidase [drugbank:BE0000466]
<http://bio2rdf.org/drugbank:DB08132>	5-hydroxynaphthalene-1-sulfonamide [drugbank:DB08132]
<http://bio2rdf.org/drugbank:DB08265>	2-(TOLUENE-4-SULFONYL)-2H-BENZO[D][1,2,3]DIAZABORININ-1-OL [drugbank:DB08265]
<http://bio2rdf.org/drugbank:BE0000333>	Coagulation factor VII [drugbank:BE0000333]
<http://bio2rdf.org/drugbank:BE0004771>	Carbonyl reductase [NADPH] 3 [drugbank:BE0004771]
<http://bio2rdf.org/drugbank:BE0002996>	PhzG [drugbank:BE0002996]
<http://bio2rdf.org/drugbank:BE0000599>	ADP/ATP translocase 1 [drugbank:BE0000599]
<http://bio2rdf.org/drugbank:BE0002730>	Arabinogalactan endo-1,4-beta-galactosidase [drugbank:BE0002730]
<http://bio2rdf.org/drugbank:BE0001531>	Acetolactate synthase, catabolic [drugbank:BE0001531]
<http://bio2rdf.org/drugbank:DB00251>	Terconazole [drugbank:DB00251]
<http://bio2rdf.org/drugbank:DB00384>	Triamterene [drugbank:DB00384]
<http://bio2rdf.org/drugbank:DB06969>	2-amino-4-[2,4-dichloro-5-(2-pyrrolidin-1-ylethoxy)phenyl]-N-ethylthieno[2,3-d]pyrimidine-6-carboxamide [drugbank:DB06969]
<http://bio2rdf.org/drugbank:DB07199>	(2S,4S,5R)-1-(4-TERT-BUTYLBENZOYL)-2-ISOBUTYL-5-(1,3-THIAZOL-2-YL)PYRROLIDINE-2,4-DICARBOXYLIC ACID [drugbank:DB07199]
<http://bio2rdf.org/drugbank:DB03238>	3,5-Difluoroaniline [drugbank:DB03238]
<http://bio2rdf.org/drugbank:BE0001664>	4-alpha-glucanotransferase [drugbank:BE0001664]
<http://bio2rdf.org/drugbank:DB07066>	2-CHLORO-N-[(3R)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE [drugbank:DB07066]
<http://bio2rdf.org/drugbank:BE0001797>	Deoxyribose-phosphate aldolase [drugbank:BE0001797]
<http://bio2rdf.org/drugbank:DB06702>	Fesoterodine [drugbank:DB06702]
<http://bio2rdf.org/drugbank:DB01582>	Sulfamethazine [drugbank:DB01582]
<http://bio2rdf.org/drugbank:DB02780>	Beta-3-Cysteine [drugbank:DB02780]
<http://bio2rdf.org/drugbank:DB04436>	3-Fluorotyrosine [drugbank:DB04436]
<http://bio2rdf.org/drugbank:DB06968>	1,1\'-HEXANE-1,6-DIYLBIS(1H-IMIDAZOLE) [drugbank:DB06968]
<http://bio2rdf.org/drugbank:DB06835>	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(S)-HYDROXY[(1R)-2-METHYL-1-{[(2-PHENYLETHYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC ACID [drugbank:DB06835]
<http://bio2rdf.org/drugbank:DB04303>	4-O-Methyl-Alpha-D-Glucuronic Acid [drugbank:DB04303]
<http://bio2rdf.org/drugbank:DB04569>	Formic Acid Benzyl Ester [drugbank:DB04569]
<http://bio2rdf.org/drugbank:DB08264>	(1R, 2S)-cis 1,2 dihydroxy-1,2-dihydronaphthalene [drugbank:DB08264]
<http://bio2rdf.org/drugbank:BE0000201>	Mitochondrial ornithine transporter 1 [drugbank:BE0000201]
<http://bio2rdf.org/drugbank:DB08397>	6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID [drugbank:DB08397]
<http://bio2rdf.org/drugbank:BE0000467>	Interferon gamma receptor 2 [drugbank:BE0000467]
<http://bio2rdf.org/drugbank:BE0000334>	Urease subunit alpha [drugbank:BE0000334]
<http://bio2rdf.org/drugbank:BE0002995>	DTDP-4-dehydrorhamnose 3,5-epimerase [drugbank:BE0002995]
<http://bio2rdf.org/drugbank:DB08131>	2-{4-[2-(2-AMINO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDIN-5-YL)-ETHYL]-BENZOYLAMINO}-3-METHYL-BUTYRIC ACID [drugbank:DB08131]
<http://bio2rdf.org/drugbank:BE0004772>	Receptor tyrosine-protein kinase erbB-4 [drugbank:BE0004772]
<http://bio2rdf.org/drugbank:BE0001530>	Catabolite control protein A [drugbank:BE0001530]
<http://bio2rdf.org/drugbank:BE0001663>	D-allose-binding periplasmic protein [drugbank:BE0001663]
<http://bio2rdf.org/drugbank:DB00385>	Valrubicin [drugbank:DB00385]
<http://bio2rdf.org/drugbank:DB04307>	5-Hydroxy-N-Propargyl-1(R)-Aminoindan [drugbank:DB04307]
<http://bio2rdf.org/drugbank:DB00252>	Phenytoin [drugbank:DB00252]
<http://bio2rdf.org/drugbank:DB03980>	4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole [drugbank:DB03980]
<http://bio2rdf.org/drugbank:DB05767>	HMPL-004 [drugbank:DB05767]
<http://bio2rdf.org/drugbank:DB05501>	AMD-070 [drugbank:DB05501]
<http://bio2rdf.org/drugbank:BE0003575>	Integrin beta-1 [drugbank:BE0003575]
<http://bio2rdf.org/drugbank:BE0001796>	Elongation factor G [drugbank:BE0001796]
<http://bio2rdf.org/drugbank:DB07065>	5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)-3-thiocyanatopyrazolo[1,5-a]pyrimidin-7-amine [drugbank:DB07065]
<http://bio2rdf.org/drugbank:DB07198>	5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE [drugbank:DB07198]
<http://bio2rdf.org/drugbank:BE0000331>	Serine hydroxymethyltransferase, cytosolic [drugbank:BE0000331]
<http://bio2rdf.org/drugbank:BE0002994>	Arginase [drugbank:BE0002994]
<http://bio2rdf.org/drugbank:BE0000464>	Neurotensin receptor type 2 [drugbank:BE0000464]
<http://bio2rdf.org/drugbank:DB03109>	N-Acetyl-D-Allosamine [drugbank:DB03109]
<http://bio2rdf.org/drugbank:DB01583>	Liotrix [drugbank:DB01583]
<http://bio2rdf.org/drugbank:BE0004773>	Ethanolamine-phosphate cytidylyltransferase [drugbank:BE0004773]
<http://bio2rdf.org/drugbank:DB04306>	5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine [drugbank:DB04306]
<http://bio2rdf.org/drugbank:DB06965>	HEXYLPHOSPHONIC ACID (R)-2-METHYL-3-PHENYLPROPYL ESTER [drugbank:DB06965]
<http://bio2rdf.org/drugbank:DB06832>	2-(3-FLUORO-4-HYDROXYPHENYL)-7-VINYL-1,3-BENZOXAZOL-5-OL [drugbank:DB06832]
<http://bio2rdf.org/drugbank:BE0000597>	Para-aminobenzoate synthase component 1 [drugbank:BE0000597]
<http://bio2rdf.org/drugbank:DB08130>	N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine [drugbank:DB08130]
<http://bio2rdf.org/drugbank:BE0004640>	Carboxypeptidase Q [drugbank:BE0004640]
<http://bio2rdf.org/drugbank:DB08263>	N-(carboxycarbonyl)-D-phenylalanine [drugbank:DB08263]
<http://bio2rdf.org/drugbank:DB08396>	4-{[(Z)-(5-OXO-2-PHENYL-1,3-OXAZOL-4(5H)-YLIDENE)METHYL]AMINO}BUTANOIC ACID [drugbank:DB08396]
<http://bio2rdf.org/drugbank:BE0001662>	Sugar phosphatase YbiV [drugbank:BE0001662]
<http://bio2rdf.org/drugbank:BE0001795>	Histidine--tRNA ligase [drugbank:BE0001795]
<http://bio2rdf.org/drugbank:DB00253>	Medrysone [drugbank:DB00253]
<http://bio2rdf.org/drugbank:DB00386>	Alseroxylon [drugbank:DB00386]
<http://bio2rdf.org/drugbank:DB04439>	Modified Acarbose Pentasaccharide [drugbank:DB04439]
<http://bio2rdf.org/drugbank:DB00120>	L-Phenylalanine [drugbank:DB00120]
<http://bio2rdf.org/drugbank:BE0003310>	5-methyltetrahydrofolate S-homocysteine methyltransferase [drugbank:BE0003310]
<http://bio2rdf.org/drugbank:DB03107>	Beta-Alanine [drugbank:DB03107]
<http://bio2rdf.org/drugbank:DB07064>	(4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE [drugbank:DB07064]
<http://bio2rdf.org/drugbank:BE0003576>	Integrin alpha-V [drugbank:BE0003576]
<http://bio2rdf.org/drugbank:DB07197>	4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID [drugbank:DB07197]
<http://bio2rdf.org/drugbank:BE0000332>	Enoyl-[acyl-carrier-protein] reductase [NADH] [drugbank:BE0000332]
<http://bio2rdf.org/drugbank:BE0002993>	Nitrous-oxide reductase [drugbank:BE0002993]
<http://bio2rdf.org/drugbank:DB06700>	Desvenlafaxine [drugbank:DB06700]
<http://bio2rdf.org/drugbank:DB03108>	4-Phospho-D-Erythronate [drugbank:DB03108]
<http://bio2rdf.org/drugbank:BE0004641>	Peroxiredoxin-6 [drugbank:BE0004641]
<http://bio2rdf.org/drugbank:BE0004774>	5\'(3\')-deoxyribonucleotidase, cytosolic type [drugbank:BE0004774]
<http://bio2rdf.org/drugbank:DB04438>	BVDU-MP [drugbank:DB04438]
<http://bio2rdf.org/drugbank:DB06966>	HEXYLPHOSPHONIC ACID (S)-2-METHYL-3-PHENYLPROPYL ESTER [drugbank:DB06966]
<http://bio2rdf.org/drugbank:DB06833>	1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE [drugbank:DB06833]
<http://bio2rdf.org/drugbank:BE0000598>	T-cell surface glycoprotein CD1a [drugbank:BE0000598]
<http://bio2rdf.org/drugbank:DB08395>	2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE [drugbank:DB08395]
<http://bio2rdf.org/drugbank:BE0000465>	Alcohol dehydrogenase 1C [drugbank:BE0000465]
<http://bio2rdf.org/drugbank:DB08262>	2,6-dicarboxynaphthalene [drugbank:DB08262]
<http://bio2rdf.org/drugbank:BE0001794>	8-amino-7-oxononanoate synthase [drugbank:BE0001794]
<http://bio2rdf.org/drugbank:DB08261>	2-hydroxy-7-methoxy-5-methyl-naphthalene-1-carboxylic acid meso-2,5-dihydroxy-cyclopent-3-enyl ester [drugbank:DB08261]
<http://bio2rdf.org/drugbank:BE0001661>	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [drugbank:BE0001661]
<http://bio2rdf.org/drugbank:BE0005841>	5-hydroxytryptamine receptor 3D [drugbank:BE0005841]
<http://bio2rdf.org/drugbank:DB01805>	Monoisopropylphosphorylserine [drugbank:DB01805]
<http://bio2rdf.org/drugbank:DB03368>	5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione [drugbank:DB03368]
<http://bio2rdf.org/drugbank:BE0003311>	50S ribosomal protein L27 [drugbank:BE0003311]
<http://bio2rdf.org/drugbank:DB01938>	L-Histidine Beta Naphthylamide [drugbank:DB01938]
<http://bio2rdf.org/drugbank:BE0003577>	Penicillin binding protein 2a [drugbank:BE0003577]
<http://bio2rdf.org/drugbank:DB07063>	{3-[(4,5,7-TRIFLUORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-1H-INDOL-1-YL}ACETIC ACID [drugbank:DB07063]
<http://bio2rdf.org/drugbank:DB07196>	N-methyl-1-(2-thiophen-2-ylphenyl)methanamine [drugbank:DB07196]
<http://bio2rdf.org/drugbank:DB03102>	2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid [drugbank:DB03102]
<http://bio2rdf.org/drugbank:DB03235>	N-{3-[4-(3-Amino-Propyl)-Piperazin-1-Yl]-Propyl}-3-Nitro-5-(Galactopyranosyl)-Alpha-Benzamide [drugbank:DB03235]
<http://bio2rdf.org/drugbank:BE0000462>	Potassium voltage-gated channel subfamily H member 6 [drugbank:BE0000462]
<http://bio2rdf.org/drugbank:BE0002992>	Oxidoreductase [drugbank:BE0002992]
<http://bio2rdf.org/drugbank:BE0000595>	Flavin reductase (NADPH) [drugbank:BE0000595]
<http://bio2rdf.org/drugbank:DB02036>	2-(3,4-Dihydro-3-Oxo-2h-Benzo[B][1,4]Thiazin-2-Yl)-N-Hydroxyacetamide [drugbank:DB02036]
<http://bio2rdf.org/drugbank:DB04699>	4-Butyrolactone [drugbank:DB04699]
<http://bio2rdf.org/drugbank:DB00607>	Nafcillin [drugbank:DB00607]
<http://bio2rdf.org/drugbank:DB06963>	3-[3-(3-methyl-6-{[(1S)-1-phenylethyl]amino}-1H-pyrazolo[4,3-c]pyridin-1-yl)phenyl]propanamide [drugbank:DB06963]
<http://bio2rdf.org/drugbank:DB08394>	PARA-NITROPHENYLPHOSPHONOBUTANOYL-GLYCINE [drugbank:DB08394]
<http://bio2rdf.org/drugbank:DB04566>	Inosinic Acid [drugbank:DB04566]
<http://bio2rdf.org/drugbank:DB06830>	(1-HYDROXYHEPTANE-1,1-DIYL)BIS(PHOSPHONIC ACID) [drugbank:DB06830]
<http://bio2rdf.org/drugbank:DB02169>	9,10-Deepithio-9,10-Didehydroacanthifolicin [drugbank:DB02169]
<http://bio2rdf.org/drugbank:DB04433>	N\'\'-{3-[(3s,8ar)-1,4-Dioxooctahydropyrrolo[1,2-a]Pyrazin-3-Yl]Propyl}Guanidine [drugbank:DB04433]
<http://bio2rdf.org/drugbank:DB08260>	(1S,2R,3S,4R,5R)-2,3,4-trihydroxy-N-octyl-6-oxa-8-azabicyclo[3.2.1]octane-8-carbothioamide [drugbank:DB08260]
<http://bio2rdf.org/drugbank:BE0001660>	HTH-type transcriptional regulator MalT [drugbank:BE0001660]
<http://bio2rdf.org/drugbank:DB08393>	2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL [drugbank:DB08393]
<http://bio2rdf.org/drugbank:BE0003578>	Guanylate cyclase soluble subunit alpha-2 [drugbank:BE0003578]
<http://bio2rdf.org/drugbank:BE0001793>	6,7-dimethyl-8-ribityllumazine synthase 2 [drugbank:BE0001793]
<http://bio2rdf.org/drugbank:DB01939>	5-Amidino-Benzimidazole [drugbank:DB01939]
<http://bio2rdf.org/drugbank:BE0005840>	5-hydroxytryptamine receptor 3C [drugbank:BE0005840]
<http://bio2rdf.org/drugbank:DB01806>	10-{4-Dimethylamino-5-[4-Hydroxy-6-Methyl-5-(6-Methyl-5-Oxo-Tetrahydro-Pyran-2-Yloxy)-Tetrahydro-Pyrane-2-Yloxy]-6-Methyl-Tetrahydro-Pyran-2-Yloxy}-8-Ethyl-1,8,11-Trihydroxy-7,8,9,10-Tetrahydro-Naphthacene-5,12-Dione [drugbank:DB01806]
<http://bio2rdf.org/drugbank:BE0003312>	Organic hydroperoxide resistance protein [drugbank:BE0003312]
<http://bio2rdf.org/drugbank:DB05766>	ACP-104 [drugbank:DB05766]
<http://bio2rdf.org/drugbank:DB00380>	Dexrazoxane [drugbank:DB00380]
<http://bio2rdf.org/drugbank:DB03101>	Ribose-1-Phosphate [drugbank:DB03101]
<http://bio2rdf.org/drugbank:DB07195>	4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-6,8,9-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL [drugbank:DB07195]
<http://bio2rdf.org/drugbank:DB03234>	(4\'-{[Allyl(Methyl)Amino]Methyl}-1,1\'-Biphenyl-4-Yl)(4-Bromophenyl)Methanone [drugbank:DB03234]
<http://bio2rdf.org/drugbank:DB03367>	PF-00356231 [drugbank:DB03367]
<http://bio2rdf.org/drugbank:BE0000596>	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 [drugbank:BE0000596]
<http://bio2rdf.org/drugbank:DB07062>	N-{3-[4-hydroxy-1-(3-methylbutyl)-2-oxo-1,2-dihydropyrrolo[1,2-b]pyridazin-3-yl]-1,1-dioxido-2H-1,2,4-benzothiadiazin-7-yl}methanesulfonamide [drugbank:DB07062]
<http://bio2rdf.org/drugbank:BE0000330>	Dihydrofolate reductase [drugbank:BE0000330]
<http://bio2rdf.org/drugbank:BE0000463>	26S proteasome non-ATPase regulatory subunit 1 [drugbank:BE0000463]
<http://bio2rdf.org/drugbank:BE0002991>	Protein UshA [drugbank:BE0002991]
<http://bio2rdf.org/drugbank:DB00608>	Chloroquine [drugbank:DB00608]
<http://bio2rdf.org/drugbank:BE0002119>	Protein ERGIC-53 [drugbank:BE0002119]
<http://bio2rdf.org/drugbank:BE0004510>	Decorin [drugbank:BE0004510]
<http://bio2rdf.org/drugbank:BE0004643>	Penicillin-binding protein 3 [drugbank:BE0004643]
<http://bio2rdf.org/drugbank:BE0004776>	Sodium- and chloride-dependent GABA transporter 2 [drugbank:BE0004776]
<http://bio2rdf.org/drugbank:DB04432>	ZK-805623 [drugbank:DB04432]
<http://bio2rdf.org/drugbank:DB06964>	5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)ISOXAZOLE-3-CARBOXAMIDE [drugbank:DB06964]
<http://bio2rdf.org/drugbank:DB06831>	2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE [drugbank:DB06831]
<http://bio2rdf.org/drugbank:DB04565>	4-(Acetylamino)-3-[(Hydroxyacetyl)Amino]Benzoic Acid [drugbank:DB04565]
<http://bio2rdf.org/drugbank:DB04698>	N-(1,4-DIHYDRO-5H-TETRAZOL-5-YLIDENE)-9-OXO-9H-XANTHENE-2-SULFONAMIDE [drugbank:DB04698]
<http://bio2rdf.org/drugbank:BE0003579>	Penicillin-binding protein 2 [drugbank:BE0003579]
<http://bio2rdf.org/drugbank:BE0001792>	Signal recognition particle protein [drugbank:BE0001792]
<http://bio2rdf.org/drugbank:DB08392>	2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL [drugbank:DB08392]
<http://bio2rdf.org/drugbank:DB01807>	N-[(3z)-5-Tert-Butyl-2-Phenyl-1,2-Dihydro-3h-Pyrazol-3-Ylidene]-N\'-(4-Chlorophenyl)Urea [drugbank:DB01807]
<http://bio2rdf.org/drugbank:DB00381>	Amlodipine [drugbank:DB00381]
<http://bio2rdf.org/drugbank:DB03104>	RU82129 [drugbank:DB03104]
<http://bio2rdf.org/drugbank:DB03237>	2,3-Dihydroxy-5-Oxo-Hexanedioate [drugbank:DB03237]
<http://bio2rdf.org/drugbank:BE0003313>	Cyclic pyranopterin monophosphate synthase [drugbank:BE0003313]
<http://bio2rdf.org/drugbank:DB05630>	Sodium stibogluconate [drugbank:DB05630]
<http://bio2rdf.org/drugbank:BE0002118>	Asialoglycoprotein receptor 2 [drugbank:BE0002118]
<http://bio2rdf.org/drugbank:BE0000593>	Retinol dehydrogenase 13 [drugbank:BE0000593]
<http://bio2rdf.org/drugbank:DB07061>	1-(CYCLOHEXYLAMINO)-3-(6-METHYL-3,4-DIHYDRO-1H-CARBAZOL-9(2H)-YL)PROPAN-2-OL [drugbank:DB07061]
<http://bio2rdf.org/drugbank:DB07194>	2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide [drugbank:DB07194]
<http://bio2rdf.org/drugbank:DB00609>	Ethionamide [drugbank:DB00609]
<http://bio2rdf.org/drugbank:BE0002990>	Mersacidin decarboxylase [drugbank:BE0002990]
<http://bio2rdf.org/drugbank:BE0004777>	Sodium- and chloride-dependent betaine transporter [drugbank:BE0004777]
<http://bio2rdf.org/drugbank:BE0000460>	5-hydroxytryptamine receptor 1F [drugbank:BE0000460]
<http://bio2rdf.org/drugbank:DB04568>	5-Aminoimidazole Ribonucleoside [drugbank:DB04568]
